file	beg	end	text	speaker
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	205.119	206.46	asked the sentence.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	208.179	212.36	All will befall replied, the pair and none will be forsaken.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	212.52	216.25	1 may lose regardless of gazing. Looking.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	216.759	221.509	This episode of yours is hardly less meek. It will befall everyone.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	222.8	230.139	But when the sentence gazed into the pair and saw herself reflected in its golden skin, she knew otherwise,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	230.58	234.25	how then can my befallen state be the same as any other?	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	235.74	245.539	When one has just heard brave news replied, the pair, that one has been granted a wish the sentence must contrive to complete itself.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	246.82	255.039	Confound the one who first distinguished the hours continue the sentence. Thus, my body becomes a question.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	256.51	262.01	Who assembled the first sundial whose shadows played these letters to no end.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	272.369	277.01	So the second part of this book is called Tails in Miniature.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	277.769	279.559	And um they are	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	280.41	282.75	tales constructed of three words.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	284.94	286.899	So you get to imagine	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	287.369	287.799	the rest	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	291.14	291.559	Fre	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	294.64	295.029	Tish	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	296.41	297.149	Till	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	302.42	303.64	wood cutters,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	305.109	305.869	Pebble,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	307.47	308.149	Prattle	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	313.179	314.179	Banister	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	315.929	316.709	Water,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	318.25	319.07	wait	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	324.869	325.649	letter	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	327.19	328.049	Falcon	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	329.7	330.329	hidden,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	334.799	335.69	purported	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	337.48	338.5	snarl,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	340.44	341.19	Milt.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	346.5	347.399	And then the	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	347.72	352.97	last section is an associated dictionary called Festoon Dictionary, which is,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	353.64	355.76	which is not alphabetical.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	356.19	357.559	So the book moves from	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	358.29	363.839	tales that are roughly about a page to the three word tales to then the tail within	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	364.079	364.98	each word.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	365.859	368.679	So I'll read a few dictionary entries	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	371.66	372.519	checkered,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	373.73	377.859	careful in the observance of quick fire and ceremony.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	380.73	381.989	Superstition.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	383.29	384.88	The spine of a herring	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	385.109	387.179	with ribs, extended	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	392.54	392.79	hoo,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	393.679	396.019	the quality of being strident.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	396.22	399.07	We struck the main road impetuously	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	404.54	405.39	plow,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	406.19	408.17	anecdote to stiffening,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	413.14	415.64	unknown sound of certainty.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	420.01	420.899	Crimson	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	421.29	425.829	that portion of the floor of a room on which a fire stands	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	428.1	429.16	barricade	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	429.559	433.679	to please to such a degree as to smother resistance,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	436.23	437.45	spherical	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	437.959	439.57	writing in the walls,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	441.239	442.179	ether	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	442.48	444.76	being such in name only	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	447.6	448.57	canary,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	449.329	453.7	a gown like outer garment with four limbs modified to wings,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	455.359	456.299	seed,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	456.869	460	a group of letters representing a word	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	465.1	468.07	glade, a temporary stillness,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	470.589	475.69	moon wise, a long, slender, slender downward curved bill,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	477.459	478.399	sleep	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	478.559	479.72	to fasten	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	479.94	480.72	in action	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	486.079	490.779	star written in superscript retinal rising.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	498.01	500.95	And then um I'm gonna read from	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	501.45	503.39	probably my newest project	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	503.67	507.269	which is called um Scorpion Odes. And	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	507.859	509.79	I was investigating the	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	511.019	514.969	the nat the natural and literary history of the Scorpion	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	515.32	520.03	also is a metaphor for various cultural maladies of the moment	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	521.78	523.119	work in progress.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	524.359	527.14	So starting with two quotations	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	528.729	530.369	from Shakespeare,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	530.9	534.27	some private Scorpion. Do you pontificate?	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	535.729	537.02	And from Shelley,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	538.059	543.32	a mind that broods over guilty woes is like a scorpion girt by fire.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	551.44	552.859	Scorpion Ode.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	556.039	557.739	I prayed the dictionary.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	558.809	560.83	I asked pardon a dream.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	561.84	564.69	I feared scorpions in their silence	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	564.94	566.659	and walked each morning	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	567.08	568.859	into the rising mountain	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	570.09	573.83	I vowed not to become the nullifying silence,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	574.44	576.229	but to nullify the other	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	576.539	578.71	paralysis being born	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	580.359	583.859	to speak with the elevated precision of silence	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	584.84	587.08	from the marrow of consciousness.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	587.38	590.219	The living aspect of which appears solid	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	591.059	592.469	but isn't complete	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	592.929	594.5	until we have left	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	594.719	596.679	the word, the mountain	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	597.049	599.28	and the scorpion premises	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	602.969	603.94	departure.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	605.15	608.809	I speak from another vantage though it is not mine.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	609.44	612.099	Nothing is anyone's formally speaking.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	613.01	617.71	Even if you walk along this particularity of gasping ordination.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	618.479	620.809	A mime is more akin to the moment.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	621.349	622.539	If you could hold it	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	622.75	625.76	and walk alongside me, I'd be somewhere	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	626.03	630.83	driven to the particle within miniature fluctuations of light,	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	631.179	639.659	not visible light. But what turns you and pulls you from your bed on a morning as such, you would rather not be Bidden.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	640.83	642.65	Wakeful refraction	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	643.01	645.969	is the missing testimony of leaving.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	646.859	648.13	Where are you going?	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	648.52	650.01	And how will you get there?	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	653.2	654.739	Scorpion Ode.	spk_0
s3://coghealth/poetry3/Browne-Laynie_Complete-Reading_Contemporary-Writers-Series_Brown-University_3-11-09.wav	656.169	657.909	I watched the reader read	spk_0
